"TDWG","Bio1","Bio2","Bio3","Bio4","Bio5","Bio6","Bio7","Bio8","Bio9","Bio10","Bio11","Bio12","Bio13","Bio14","Bio15","Bio16","Bio17","Bio18","Bio19"
"DOM",24.0656186761083,25.4518835979539,22.3573121235177,1373.97635135135,195.334459459459,48.4391891891892,45.5787289754764,495.086148648649,165.712837837838,400.956081081081,194.609797297297,10.6534485059815,74.6532556559588,127.216064749537,30.9049529771547,16.6304354313258,14.274517544218,24.7948041477719,22.7668792492635
"DSV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EAI",16.7033873069577,24.6283962901046,9.56394196138149,656.878048780488,134.90243902439,2.98780487804878,85.6014428487638,360.158536585366,15.3292682926829,16,345.146341463415,7.9007685533384,32.4631710285094,627.528076171875,30.2014543021597,5.88299755643054,24.3184568591234,9.70018761913951,24.6160870761406
"EAS",20.334353129069,23.0453414916992,17.910395304362,1194.66666666667,147.333333333333,57,27.4631989796956,399,211.333333333333,250.333333333333,316.666666666667,5.22316821416219,47.550407409668,208.543034871419,26.4777380625407,15.4940064748128,10.9837315877279,20.1681785583496,21.5769570668538
"ECU",20.7663678930346,21.3557467597248,20.0769786054528,2029.62271315154,279.76389368312,94.2771832930618,51.6366720426729,771.72661373835,305.729720400414,600.13082499137,443.737314463238,9.53516118955234,84.5715243583471,53.773452858864,26.4786782279523,15.1865795230339,11.2920987080162,20.9595142139992,20.5883606847994
"EGY",22.3851510292539,29.5000046404214,14.0080874003073,17.9007191865752,4.63313218153261,0.000743986112259238,44.7371795899003,11.2982557658924,0.0753905927089361,0.451764900388526,10.2441101099446,14.8890458758413,47.3894092370294,637.886179199118,37.2343866148497,5.84135615148652,31.3930304784996,18.0437771362086,23.1457876549325
"EHM",11.8880258140851,17.4746634022515,5.29297528802578,1563.2683908046,334.385632183908,8.45804597701149,89.969668210786,893.895402298851,39.1787356321839,884.580459770115,51.8586206896552,9.70352088117051,41.8890544715969,500.590223834158,21.7262459819344,-1.47589942078549,23.2021454164352,17.4662703034179,6.41639960814888
"ELS",24.4394789207272,25.6663246775061,23.4923248756223,1821.06097560976,362.284552845528,2.76829268292683,95.2479080882499,949.682926829268,13.869918699187,260.337398373984,177.857723577236,11.1424421023547,74.864524469143,87.0454992588943,32.1277506060717,17.2348839131797,14.8928666967687,24.2387246620364,23.8371059216135
"EQG",23.6376978117844,24.4557183758966,22.5129356581589,2195.40344827586,386.448275862069,28.2793103448276,59.0980999387544,908.637931034483,187.655172413793,626.286206896552,284.224137931034,7.95588565037168,75.2724475465972,82.1241517954859,29.0785263850771,18.5117215255211,10.566804859556,23.3986391922523,22.7271762124423
"ERI",25.7374919550481,28.6498852270524,22.7177029423629,357.699863574352,93.6766712141883,4.28649386084584,94.754192422552,220.489085948158,22.2742155525239,86.3362892223738,70.4120054570259,12.7994407547122,63.8405165652786,242.882947580876,35.9799173349898,15.927680334648,20.0522370071723,25.7961758526416,24.9592669748512
"ETH",22.6599974107246,24.3558978125108,21.1258236921001,802.344768182159,171.508800838888,8.95386113399745,90.1971504723443,418.013706838439,38.0251666541832,173.60542281477,244.253314358475,13.244118460376,72.2212934413302,133.911303826713,32.1117002344178,13.7156513370772,18.3960488954918,22.8613991472714,21.9854168804047
"FAL",6.45184093972911,9.80741321314936,3.15691879106605,538.439130434783,63.5869565217391,31.7913043478261,20.0750352942425,161.921739130435,103.430434782609,161.347826086957,122.326086956522,5.55295729015184,42.8107238437818,274.628351758874,13.7208528684533,0.830269353095766,12.8905835400457,9.77470247227213,4.60412368878074
"FIJ",24.4611270756557,26.0963657395593,22.7104098796844,2609.65948275862,358.370689655172,109.73275862069,39.6126120254911,967.336206896552,367.702586206897,957.262931034483,377.831896551724,5.47543193040223,58.982976535271,139.364335882253,29.1735471692579,19.9511394911799,9.22240767807796,26.0020516658651,22.7853522465147
"FIN",1.47323724144939,13.4987186814872,-9.74847316083256,580.774229196596,76.8549010940435,28.8309205437065,33.604982289468,209.451762625705,92.3739639739198,205.832246657089,110.319482815781,8.1837558206214,23.5053591905793,937.231238538962,20.0393852624251,-14.7864462891156,34.82583153647,12.4953823598633,-4.91574466252733
"FLA",21.3987087456221,27.1493138421442,14.9910072626527,1364.20567010309,199.125257731959,56.8742268041237,45.3320353635808,547.887628865979,200.171134020619,535.300515463918,240.678350515464,11.9117021231307,48.2039666323318,499.359643444573,32.8900822816436,8.00948444100999,24.88059785194,27.0998077225439,17.6929647234297
"FOR",6.20184076154554,9.94825796178869,3.15861530561705,2775.89189189189,320.891891891892,121.675675675676,33.0570685927932,936.135135135135,396.486486486487,542.648648648649,828.702702702703,2.98507596351005,28.3044896512418,285.976343515757,11.950297201002,1.38371994527611,10.5665772927774,5.11625224190789,8.50954470763335
"FRA",10.6416535631967,17.7632633977916,4.02474403744334,849.06597260274,92.485698630137,49.6772602739726,18.1615130247351,255.708493150685,167.25895890411,183.469369863014,224.422136986301,8.68449696715891,36.468493731564,564.633604161093,24.1435264547688,0.32500522983698,23.8185212320824,9.08514600287038,12.5410990939206
"FRG",25.5612938601345,26.2144344902623,24.9490317947653,2703.89274770174,407.092951991828,72.3513789581205,47.3393253018591,1064.80081716037,274.009193054137,281.605720122574,796.375893769152,8.74231193063208,78.1074338373295,50.7445394303631,31.8748030677149,20.68533976889,11.1894632988249,25.4555525618992,26.2049490857538
"GAB",24.4975282463256,25.5397627559323,23.0083971402027,1846.05378812725,328.547392587734,11.5382092489341,66.256093113725,771.281075762545,67.7563135454247,610.358806165956,75.5293538865202,8.19913588746253,71.3930812321479,104.247138958284,30.3116136527757,18.8559847706926,11.4556288820832,24.6850914484401,23.0766408475511
"GAL",23.1428889398989,25.0759242513905,21.4346375465393,316.467391304348,62.695652173913,5.26086956521739,82.5454497959303,173.423913043478,19.9891304347826,172.804347826087,22.0978260869565,9.02893033753271,67.6968176468559,147.083248138428,29.9463758468628,16.6167219514432,13.3296538954196,25.0110432376032,21.6229755982109
"GAM",27.182053817749,29.4115469818115,24.7904407043457,793.6,264.144,0,142.394700683594,649.064,0.648,114.872,2.336,13.176703704834,61.5784474182129,186.119005065918,37.3581461181641,15.8355050125122,21.5226411743164,27.1498711395264,26.216931930542
"GEO",17.5040011861695,25.8502106333255,8.66766269684291,1286.83689966714,147.311459819306,69.9976224441274,22.0754484547585,406.466000951022,239.554446029482,366.2686638136,343.709938183547,13.0204014172738,41.8451753943748,696.585341079429,32.6944630060999,1.55212785449768,31.1423351507327,15.3913598752169,18.1718062220785
"GER",8.57095797657426,16.6290616077514,0.780753565104813,777.819540924192,86.7543038356992,47.156146179402,19.2610201830592,241.678344910903,155.61597704621,231.985049833887,179.503171247357,8.01429928202386,32.0125321449019,647.145810416731,22.5234268263941,-2.50307593486829,25.026502762198,13.5739970113961,4.18547220768838
"GGI",22.6014246410794,23.526659488678,21.4785131348504,2524.63888888889,403.277777777778,37.4166666666667,56.7251368628608,1015.86111111111,167.388888888889,547.833333333333,666.583333333333,6.69393837451935,72.7544837527805,83.0155289967855,27.4715197351244,18.2680643399556,9.20345539516873,22.1173399289449,22.6061578856574
"GHA",27.0558959140397,28.9852762038891,25.3331877533187,1211.7849002849,219.327991452991,9.89458689458689,72.022007461287,548.632122507123,58.0316951566952,221.622863247863,459.202635327635,9.75875629302104,66.6610376243917,144.698037881118,35.115292122561,20.2494344976213,14.8658576249397,26.2006684748875,27.4602277373996
"GIL",27.0632462501526,27.3733334541321,26.624861240387,1928.25,230.25,101.5,26.5945887565613,631.75,349.75,362.25,561,6.00052082538605,81.509485244751,36.5653047561646,30.659583568573,23.2775001525879,7.38208341598511,26.7181248664856,27.2942357063293
"GNB",26.6169880808136,28.5758244173026,24.8131655657733,1652.47901234568,521.844444444444,0,134.232568792649,1263.26172839506,0.0888888888888889,96.0543209876543,9.63703703703704,12.1359406224004,60.3370831619074,155.462838255329,36.2971065850905,16.0491954897657,20.2479110717773,26.1156111917378,26.0639803380142
"GNL",-18.8066086211732,-5.63085926407836,-29.1540825940546,522.041708815606,64.2837200387593,25.4343062195862,31.2451969216513,171.421954362016,88.7703938751824,142.418749267939,141.027653253543,6.11717243471833,19.9229824790753,979.451596259299,-1.58822758659235,-33.5887921532543,32.0005645642116,-15.9544130889001,-20.6430537064598
"GRB",8.59255021214485,14.0790229268241,3.7338910440821,1097.42390350877,123.636184210526,61.1559210526316,21.7644143269773,355.920614035088,197.233771929825,227.100877192982,317.441447368421,6.86733748672301,37.5236578949711,428.877546464351,18.9612001931458,0.688233818222254,18.2729663685748,5.52870314968586,9.00740914648039
"GRC",13.4492799478482,22.091465115681,5.36082297621695,661.143097643098,96.4264870931538,20.2637485970819,46.4313120408492,262.572390572391,68.6969696969697,73.2194163860831,235.094837261504,9.74688663948265,34.6222709490929,687.954213083526,29.0334403319525,0.985683976928939,28.047756366323,8.43200042295269,21.8426300189578
"GST",27.6965775842685,35.0389253699576,19.3133119803905,91.6726755218216,27.2941176470588,0.5853889943074,104.350601333821,60.657495256167,3.4146110056926,5.17172675521822,44.1366223908918,12.9587004750232,43.6005591043259,646.889985289022,42.1993775955866,12.518779475051,29.6805980852478,22.1306984193863,33.4022648067583
"GUA",23.0264657167344,24.4624748490271,21.2018728599664,2275.99848369977,391.927975739196,43.2024260803639,71.1758653642193,1018.64746019712,150.094768764215,551.238817285823,232.465504169826,10.8781772834772,69.780673165137,134.02392226444,30.8490045083301,15.2364638978058,15.612540598617,23.7359915799133,22.4913312598916
"GUI",25.692007833901,28.1692723015801,24.0482012411224,1806.8896882494,442.0551558753,2.95751969852689,102.711998306018,1118.59849263446,17.3045563549161,211.601918465228,415.475162726961,13.8779219094512,61.6975495108761,173.408112714453,36.8496511726602,14.3933598625207,22.4562912931504,24.6138854855011,24.7366032255721
"GUY",25.9450053349831,26.7144735204203,25.3266379077119,1940.89023896314,329.336168489267,64.9445119481571,55.2974220158456,863.174564601053,240.618469015796,313.624544349939,490.278250303767,8.37091107289286,79.7421852349752,56.9839636106248,31.597876536793,21.0987328297216,10.4991437070714,25.6761271707342,26.1587237554699
"HAI",24.1988439357027,25.5104787704792,22.5776911883369,1466.79331306991,236.009118541033,37.6626139817629,55.4178052977588,565.61094224924,130.185410334346,452.866261398176,141.115501519757,10.8415342957053,73.4465276144196,119.758982278656,31.1244311753015,16.3750876119434,14.7493435619088,25.1180186228187,22.7282651159176
"HAW",18.5991401338577,20.1883717656136,16.9839108765125,1710.19,230.02,72.06,37.0582058334351,597.36,277.575,325.85,516.035,8.56527564287186,67.9424662017822,133.390784873962,24.6699497079849,12.1400324907899,12.5299172210693,17.668303964138,19.5079461956024
"HBI",27.7406253814697,27.9875001907349,27.3666667938232,2421,337,130,27.0117034912109,783.5,442,489,783.5,5.93958330154419,87.9993553161621,26.7743492126465,31.0499992370605,24.3000001907349,6.74999904632568,27.3666667938232,27.9291667938232
"HMD",-1.36761440336704,1.0363816767931,-3.60159951448441,803.375,100.875,50.375,20.8339879512787,244.5,159.625,224.375,189.5,4.4601047039032,44.9939227104187,189.060918807983,4.08857858926058,-5.81789246201515,9.90647101402283,0.639984916895628,-0.411154959350824
"HON",23.6309054428067,25.1294649177518,21.7718249055528,1718.82768777614,272.650957290133,33.0103092783505,61.8496868318943,704.410162002946,126.578792341679,435.147275405007,277.924153166421,10.0416750981636,68.7848631784386,137.387885350718,31.1038602932915,16.502009996785,14.6018502842169,24.0353054937101,23.375758233583
"HUN",10.2253795948319,19.9092623586135,0.0745307377180148,567.072877059569,70.2256020278834,27.9588086185044,28.8383923459265,192.924588086185,89.5392902408112,190.20278833967,100.673637515843,9.53797349035362,31.2134297858022,806.303899303286,26.5116609493589,-4.01247147537758,30.5241323961807,19.0683389362727,1.80367585470492
"ICE",1.14943346133321,7.25916858980504,-3.31559843221929,1029.25894438541,112.857952532767,59.2089975203684,20.1497023400372,308.72228126107,191.920297555792,232.789939780375,275.860432164364,5.03683911913724,29.8089619588227,446.581277272315,10.8856083740801,-5.98891325618543,16.8745216193285,1.63681400908811,2.78186930757746
"IDA",5.6090632445662,16.0252949121281,-4.42924662637342,474.670065137355,60.6159728122345,20.7567261399037,30.9223754086598,166.76352308128,74.8306428773718,86.7298215802889,148.294817332201,14.8746523167046,39.0129052591337,833.841138659844,27.5258150497735,-10.6277870327715,38.1536020971972,1.60622944196972,13.1086048747158
"ILL",10.9592115448132,22.9594499492019,-2.24122479910304,983.204814004376,109.796061269147,44.328227571116,26.7431487527927,314.007002188184,160.838074398249,294.030196936543,161.925601750547,11.4257695542384,29.2812410083328,1016.21888243427,30.110738710032,-8.92997374315491,39.0407123983037,19.1748021962606,-1.03854777592701
"IND",25.978368026631,31.3584789210673,20.0020710783315,1034.66783424365,306.903259320826,3.09495962954168,125.462402041976,743.514010923771,18.8961648064593,199.038411303728,72.3766623129898,12.2274483043574,45.5888712859669,454.907264771753,39.3078627235899,11.8350849829046,27.4727777409401,27.5863804966388,23.6421166343322
"INI",10.8698855871832,22.4113150464258,-1.68184401222127,1039.33523131673,113.44768683274,56.2782918149466,21.5025127064715,320.956583629893,193.762989323843,303.303914590747,194.537366548043,11.4373271663842,30.4453570328573,971.809709238073,29.5359458570379,-8.06193664557569,37.5978824846261,18.2620295242907,-0.507010557674293
"IOW",8.88454255028443,22.0853755446783,-5.78892297902296,845.74845814978,114.261674008811,22.1612334801762,47.9788517258766,324.296916299559,78.704845814978,320.381938325991,78.704845814978,11.8093719574848,27.8769742772443,1125.49589478077,29.3601744378716,-13.0169149890345,42.3770894273262,21.0278717318295,-5.78892297902296
"IRE",9.39533881160426,14.2173590307752,5.1913906526683,1245.38300492611,138.254310344828,71.3774630541872,23.5847930872969,403.658866995074,225.350985221675,260.072660098522,369.429187192118,6.55127829724345,40.1054790830377,375.087860502046,18.5453201996282,2.2245559203817,16.3207642867647,6.46343872508979,10.9708291720874
"IRK",-4.38058294744216,14.106337245447,-23.4549572608373,403.867660425377,78.1759074107738,9.48827485911652,68.6790503639601,204.560443555717,33.5389323153366,204.515906198873,41.4504635520814,12.4593104713723,23.223286738578,1517.65479556363,22.9840563514814,-30.9015116047543,53.8855679571025,14.0911298286465,-20.0555356123993
"IRN",17.3672936050556,27.8395240650512,6.45017761894201,235.910073382255,47.2435846119635,1.87827440515899,83.0710049952193,122.429619746498,8.92168112074716,13.3364020458083,104.281476539916,13.4170879685934,36.7952273657461,868.631419172026,36.1481146533568,-0.370978667398293,36.519093330558,9.18584459927033,26.4550868788056
"IRQ",22.1354710936232,33.1888388826224,10.4209282154494,213.517810026385,42.1757915567282,0.0151715039577836,88.3009635401904,115.245877308707,0.121536939313984,0.150725593667546,111.389511873351,14.4850350775631,37.2426889568646,933.460421358375,42.4841696039668,3.56976039395931,38.9144092015037,11.1735831245136,33.1830651634287
"ITA",11.5018238535417,19.8643067457815,3.68927979318711,836.796820665673,104.873075012419,36.7317436661699,30.3383260714848,284.089915548932,134.604570293095,176.015896671634,194.483358171883,8.51485694088393,32.1330636034424,665.600571626226,26.0311219596294,-0.401900799563423,26.4330227383321,12.1855875546093,12.0684520537425
"IVO",26.147186663482,27.7750786108233,24.7356889590468,1271.89902451885,238.824149749539,11.2230424466122,69.9757776891466,588.464539941998,66.229897179014,251.121276034801,452.737147376747,10.2125549566579,68.4567145647551,121.836666950977,34.0864790628053,19.0809405782183,15.0055384873527,25.5368841906949,26.2200863488959
"JAM",24.1507846369888,25.2971435893666,22.8182372902379,1745.38636363636,265.098484848485,64.4318181818182,44.599926702904,660.060606060606,221.621212121212,472.545454545455,264.522727272727,8.28483309167804,72.5572247938676,102.743113142071,29.7097765171167,18.3025580247243,11.4072184923923,24.7128114411325,23.003641576478
"JAP",10.5346002467609,21.1623397194397,-0.0171056620093366,1626.28222996516,232.732440858243,64.8213827251055,40.9573339860679,618.89657069503,217.825050430955,578.418118466899,244.580781221346,8.07143316674665,25.5009334691179,868.070039369635,26.6461716156454,-5.06980322269844,31.7159748294256,18.9047360743746,2.09795246472488
"JAW",24.6368035345441,25.1754786017331,24.0607148610012,2408.84809308339,369.156431803491,56.3697478991597,59.2217593732463,1011.61473820297,206.156431803491,547.972850678733,549.367808661926,8.25454653812056,79.7514504480146,48.5705391650209,29.8207406153121,19.4540667268794,10.3666738881245,24.4127566597118,24.3522390860007
"JNF",14.3026037216187,17.2933330535889,11.6404161453247,977,162.5,25,62.4216804504395,466,90,118.5,337.5,5.50770807266235,48.0605945587158,230.004020690918,20.3424997329712,8.88250017166138,11.4599995613098,12.9612498283386,16.9087495803833
"KAM",-4.79776953275943,9.92010055633426,-17.9821510031023,575.977390304656,80.9568882927764,26.4259436673692,37.9047619065327,211.498850354474,87.0776010730025,187.787602989078,117.507281088331,8.62055242447635,22.2507701814574,1167.05228511929,16.1054970913405,-22.9944231947347,39.0999202976786,6.49709876012234,-9.00116218647662
"KAN",12.4862206226973,24.7674805770507,-0.0669393766343973,710.115335868188,106.56020278834,17.245247148289,53.2972392812277,288.126425855513,61.5643219264892,265.114385297845,61.578897338403,14.0732822418213,33.8150223960441,1003.25743489815,33.3207458930022,-8.23067016338667,41.5514160308548,21.8628012707931,-0.0597241781319807
"KAZ",5.84216373757176,21.9985134156425,-10.9479555856176,246.30068015751,33.5689949251406,10.2106803680852,32.8831781962759,88.3599570426836,37.0631304091474,72.3796036976984,51.9358167154499,11.7882732657022,24.8128961214768,1350.18965655924,30.5167606693708,-17.0908799740672,47.6076406511696,12.8908213395599,2.92433267131882
"KEG",3.37656231865633,6.10208399074022,0.971312592946744,823.914728682171,81.5581395348837,56.6744186046512,10.3426506796549,226.945736434109,187.558139534884,197.333333333333,218.84496124031,6.20475936490436,51.0797115887782,210.23379185403,9.97733078076858,-2.15172212173108,12.1290528866672,1.88060567039967,4.87076900333397
"KEN",24.2937295630454,25.5623630599724,22.9437785034905,599.724506217996,131.013606437454,11.0229700073153,85.0857916808948,268.085149963424,47.6409656181419,168.732991953182,82.2526700804682,11.3800166794917,76.0950642762257,104.947827106579,32.1842872325225,17.2756306738457,14.908656556465,24.785802699426,23.4553484844132
"KER",20.9937496185303,23.6833343505859,18.375,1853,214,112,21.7774562835693,604,359,604,385,4.16527795791626,42.4306793212891,213.726608276367,26.033332824707,16.216667175293,9.81666564941406,23.6833343505859,19.8555564880371
"KGZ",0.701917511117832,12.2512900469548,-12.13210253238,419.133870967742,66.5922580645161,12.4058064516129,54.9036016574983,182.168064516129,46.4274193548387,123.065161290323,63.9616129032258,12.7305470206661,31.7070589207065,1007.22775808027,20.8823738632664,-19.2660616159439,40.1484354966687,6.51495505356072,-3.03066156019667
"KHA",-5.59251962945044,13.7862109249325,-25.9884084350543,587.404836949933,111.175536428658,10.8778033701055,71.8308509003973,296.522730027882,40.0188507697903,286.998060370954,42.2769426597163,12.3457097035493,22.3120381316787,1629.48722333442,21.9806407085548,-33.3631418675332,55.3437825800766,12.5699072934625,-23.5851677989278
"KOR",8.31225368625602,20.6358877289096,-5.14943189925793,1100.79150227618,263.619726858877,18.5726858877086,90.3873630969405,636.094385432473,66.739908952959,625.656752655539,66.9927162367223,10.6189397057923,27.4274637468306,1044.4164567082,26.1888830436741,-12.5523079861052,38.7411910009312,20.413047930033,-5.05492801559999
"KRA",-10.0510954715538,9.47346573906072,-28.1742911275044,389.888921343626,57.485138048543,15.091132902149,42.8112933853089,154.531817233465,51.6659294804924,151.665192294318,62.1367132623966,9.23226505528489,17.7850011994821,1549.76388210889,17.3913285622039,-34.1217644573742,51.5130930123454,8.31183466555793,-23.4826328814365
"KRI",16.4119396686554,23.4979253609975,9.96119495530923,706.908333333333,143.491666666667,2.05,85.0395327885946,375.591666666667,11.2583333333333,12.3916666666667,349.45,7.22663687070211,32.9696278413137,565.061277770996,28.3461551507314,6.45044241075714,21.8957127094269,10.0032860626777,23.4928936958313
"KRY",10.8872535132911,21.1267221870152,1.32770404881681,468.132387706856,53.7966903073286,31.2222222222222,16.518161812009,138.132387706856,100.082742316785,125.13475177305,127.553191489362,8.71936437931467,28.6032935293572,810.30411264406,27.5409947208197,-2.93181482763701,30.4728095638555,12.6120157775163,8.15955541925791
"KTY",12.9793806299859,23.3696565453978,1.89624229400398,1220.61147327249,124.913298565841,76.8428943937419,14.7074594920431,353.913298565841,260.492177314211,317.923076923077,286.874837027379,12.5187703770485,35.3530610232496,866.685715219033,30.5972307670225,-4.83600261127467,35.4332333394415,17.3173839794144,16.2611609097653
"KUR",1.93034647821138,10.7060957378811,-6.51863351662954,1207.76111111111,168.35,57.1888888888889,32.33741546207,434.522222222222,209.283333333333,366.127777777778,213.35,5.21074260870616,21.180057864719,696.687359788683,14.9674809985691,-9.81789022286733,24.7853712293837,8.5004611985551,-4.61257158152293
"KUW",25.3927866875588,35.8557599901079,14.0022749900818,116.684684684685,23.2027027027027,0,89.4130190600146,64.945945945946,0.103603603603604,0.103603603603604,61.1711711711712,15.5636359335066,40.0315392812093,892.898513931412,45.2867470818597,6.40875036652024,38.8779967368186,15.5590689633344,35.8557599901079
"KZN",23.6936731338501,27.3632717132568,19.4250001907349,1371.5,167,57.5,30.6950445175171,451,213.5,438,213.5,3.38456809520721,28.3221654891968,327.065155029297,29.3611116409302,17.4185180664062,11.9425935745239,27.1364192962646,19.4250001907349
"LAB",-3.22809601076581,10.4996416464373,-17.9004815790471,904.388278388278,105.413919413919,50.2047793476365,23.6390443853781,293.04884004884,170.207046921333,284.606663178092,192.193964765393,9.0970478441294,21.7559306445638,1152.90734583284,16.9632049822046,-24.7671173600736,41.7303223193222,9.69517296083764,-9.84095929623607
"LAO",22.9489979145186,25.6719346222557,19.0572707863538,1854.73584241998,426.211396412241,6.23109391487865,96.945309059661,1102.51952163208,37.4632430531129,770.385508265916,43.0619064368625,9.3385447556814,52.3864597772738,277.917702303526,30.604533929117,12.7370404598372,17.8674934610614,25.1277929447589,19.3006069936092
"LBR",25.4934172041151,26.3300597924127,24.4454954257541,2629.888,450.988444444444,42.8791111111111,60.6750536159939,1089.78577777778,198.238222222222,459.728,988.775111111111,11.5129389381409,77.741497531467,81.4710181816949,33.3722147708469,18.4893125483195,14.8829022199843,24.8751088545058,25.7113527408176
"LBS",17.9462944273417,28.0477093348879,7.36859955508381,284.550817341862,56.5867093105899,0.138592750533049,82.6793427294505,152.902985074627,1.6908315565032,2.2363184079602,151.126154939588,13.6179226839381,38.4697540909497,848.686301322888,36.9226275195276,1.43426288187477,35.4883646053377,8.13380130374302,27.9427450230211
"LBY",21.7637272277063,29.09767513472,13.1132246050535,32.6964512936519,7.41000989679061,0.00881285640228098,50.500780854993,18.2978933974268,0.416183609029643,1.24129318063999,16.7965973891324,13.9636097174124,44.9488400060588,659.132705680566,36.6506823681713,5.55869387105586,31.0919885020088,17.2709243550052,25.2033011761725
"LDV",27.283332824707,28.33571434021,26.5880947113037,1651,290,21,69.7785720825195,795,72,249,256,4.83571434020996,61.5454521179199,70.5526351928711,30.9285717010498,23.0714282989502,7.85714340209961,27.1761894226074,27.1166667938232
"LEE",25.9085722227354,27.1198719127758,24.4754961890143,1305.16216216216,163.162162162162,51.7297297297297,35.0425130483266,467.567567567568,183.486486486486,406.162162162162,193.432432432432,6.7087364712277,68.6288442869444,111.132661561708,30.5648543899124,20.8033986478238,9.76145574208852,26.7779245118837,24.6892919798155
"LES",11.6887665872785,16.6226502566138,5.82895740551796,756.65601965602,117.164619164619,12.1154791154791,62.1338149499542,324.469287469287,47.6363636363636,320.363636363636,51.5651105651106,13.3328259582894,51.7441467172684,441.769737074943,23.4030835482061,-2.37522850148105,25.778312027015,16.3012788360183,5.98138863507301
"LIN",26.7676944732666,26.9722650051117,26.5397233963013,2102.5,246.25,126.375,28.9247894287109,675.625,410.25,446.875,536.375,6.24494934082031,89.8334007263184,18.5494010448456,30.3585848808289,23.4069616794586,6.95162320137024,26.7430808544159,26.931380033493
"LOU",18.9744332067524,27.1051769888006,10.2583266853318,1487.25484072455,158.762023735166,89.6239850093692,16.8724506522327,435.895690193629,301.777014366021,375.673329169269,396.315427857589,11.5842996063566,39.1810033823236,685.808416553619,33.0749075470828,3.59380893483711,29.4810986158477,17.7044390342446,21.2561509878765
"LSI",25.1648233111405,26.0694735105826,24.0335639530099,1661.37811745776,295.286403861625,21.379726468222,75.4623622495324,805.972646822204,89.6001609010459,499.613837489944,139.556717618665,7.80470578438413,71.8306916375747,82.9290116479679,30.5607686031277,19.648544319963,10.9122242831647,25.4960685017985,24.3996421801689
"MAG",-10.6243451236523,9.11843757543242,-27.7441760224456,334.128147509696,54.9283383611402,12.3345441113095,50.3222080156265,141.679431139568,42.4694945514991,134.312719325248,57.8032075355538,9.22184459218425,18.714518772369,1547.45586484179,16.553076309468,-32.4711533900017,49.0242296940865,7.46845146551314,-17.5585749767276
"MAI",4.79080945369234,17.4474395692906,-8.76684695460798,1092.53995680346,112.733621310295,67.0914326853852,14.8265367182491,318.245500359971,223.16558675306,292.23902087833,245.809215262779,11.6981231491715,28.1773174620945,1057.74061293358,24.9915592929629,-16.5596824835495,41.551241803976,9.37317264715144,-2.25970934748735
"MAN",-2.34282126206094,14.8145663073091,-20.9296014373956,488.485524912388,78.704632028036,15.1554167301539,54.1428426015709,214.781807100411,55.0654426329423,211.680786225811,58.7072223068719,10.7464466341999,21.3388271305631,1450.38364739733,22.3309914412957,-28.100425663689,50.43141710048,14.2595914267157,-18.6205666757258
"MAQ",4.25638802846273,6.41772429148356,2.47679591178894,1007.33333333333,114,67,17.0145772298177,310.666666666667,212.666666666667,298.333333333333,213.333333333333,3.289608558019,43.6038309733073,163.480061848958,8.41474183400472,0.870380183060964,7.54436159133911,5.78928772608439,2.5696169535319
"MAS",8.55678458228212,19.8165580830185,-3.05998346450938,1170.51359516616,111.16918429003,83.2598187311178,8.41526625883903,317.522658610272,264.552870090634,287.223564954683,285.108761329305,11.3123624432843,30.5782488278392,928.230264070171,27.1553420501893,-9.72097308325984,36.8763151312883,7.58284182188518,6.87473188498229
"MAU",22.6540890534719,25.1609357992808,20.0453378359477,1703.79166666667,266.083333333333,58.125,52.2840375900269,725.333333333333,194,725.333333333333,242.833333333333,6.54180230696996,55.0370834668477,211.770434697469,28.5844671726227,16.7028518517812,11.8816153208415,25.1609357992808,21.6774431864421
"MCI",26.7531242370605,27.9249992370605,25.0416660308838,1035,234,8,82.7341232299805,570,47,440,97,6.61874961853027,66.0224456787109,124.69864654541,31.2250003814697,21.2000007629395,10.0249996185303,27.875,26.3916664123535
"MCS",25.5375003814697,28.2666664123535,21.9333324432373,1083,167,42,43.9105834960938,441,163,441,177,4.80833292007446,40.0694427490234,261.734832763672,31,19,12,28.2666664123535,22.6000003814697
"MDG",22.9490543534727,25.2052296761472,19.8204320667068,1389.00394075282,312.617746976491,18.0110069302894,99.7449460507152,819.262943334692,67.2652534311727,688.657969832858,82.8103003125425,12.0789779096635,65.8500285469363,227.422654778239,31.2768152874276,12.9301955751758,18.3466197150057,25.080771762046,20.2558531752746
"MDR",15.229043006897,18.680628863248,12.4515258615667,707.909090909091,110.454545454545,6.45454545454545,61.3225121931596,304.909090909091,31,70,249.090909090909,4.70398256995461,40.1693468960849,257.161640514027,21.7106011130593,10.0063013596968,11.7042997533625,13.750525301153,17.8281641873446
"MDV",27.8500003814697,28.5499992370605,27.25,1690,219,32,49.7511749267578,620,121,297,370,4.53333377838135,66.6666564941406,54.1462783813477,31.1000003814697,24.2999992370605,6.80000114440918,27.9833335876465,27.7666664123535
"MIC",6.69471003399904,18.1993797706471,-5.11131979535929,820.886275460718,97.434287099903,36.8072259941804,25.9912395812607,263.7601842871,136.423617846751,249.768913676043,146.421435499515,10.0495412511576,27.7012959539486,950.295610252107,25.3007553398436,-10.7789704138278,36.0797257441901,16.2330650756015,-3.8740602577398
